iter	RMSE
349	1296.938189
350	1296.269046
351	1295.593628
352	1295.080904
353	1294.379818
354	1293.681927
355	1292.944235
356	1292.276552
357	1291.549849
358	1290.889009
359	1290.22684
360	1289.534821
361	1288.810909
362	1288.098501
363	1287.390383
364	1286.843141
365	1286.127439
366	1285.450241
367	1284.817602
368	1284.149442
369	1283.50197
370	1282.839487
371	1282.267913
372	1281.630219
373	1280.985767
374	1280.420478
375	1279.733893
376	1279.062174
377	1278.418115
378	1277.825465
379	1277.178482
380	1276.550766
381	1275.934238
382	1275.271106
383	1274.666233
384	1273.989684
385	1273.312208
386	1272.683734
387	1272.076608
388	1271.559021
389	1270.981765
390	1270.335465
391	1269.688013
392	1269.088765
393	1268.468538
394	1267.843983
395	1267.249824
396	1266.640422
397	1266.035342
398	1265.410165
399	1264.83835
400	1264.253187
401	1263.631149
402	1263.030036
403	1262.425218
404	1261.894982
405	1261.30517
406	1260.706131
407	1260.148298
408	1259.585739
409	1259.015486
410	1258.455129
411	1257.900562
412	1257.334904
413	1256.805554
414	1256.249155
415	1255.671346
416	1255.070978
417	1254.506653
418	1253.922809
419	1253.372981
420	1252.803474
421	1252.200828
422	1251.643244
423	1251.06687
424	1250.594164
425	1250.025662
426	1249.494821
427	1248.942553
428	1248.495094
429	1247.955285
430	1247.47647
431	1246.927277
432	1246.392997
433	1245.88155
434	1245.391066
435	1244.867935
436	1244.336035
437	1243.749286
438	1243.226246
439	1242.689593
440	1242.26324
441	1241.741235
442	1241.171945
443	1240.614156
444	1240.08853
445	1239.58705
446	1239.141809
447	1238.618183
448	1238.083429
449	1237.569796
450	1237.053283
451	1236.546689
452	1236.097866
453	1235.603831
454	1235.141081
455	1234.660416
456	1234.169676
457	1233.760983
458	1233.281292
459	1232.852532
460	1232.34162
461	1231.850452
462	1231.323867
463	1230.801696
464	1230.384176
465	1230.047752
466	1229.54961
467	1229.017882
468	1228.597377
469	1228.096128
470	1227.626882
471	1227.206876
472	1226.76526
473	1226.290837
474	1225.854317
475	1225.370976
476	1224.90347
477	1224.513529
478	1224.089367
479	1223.623551
480	1223.141875
481	1222.655793
482	1222.152269
483	1221.646127
484	1221.136587
485	1220.65566
486	1220.20702
487	1219.753989
488	1219.363411
489	1218.89078
490	1218.453703
491	1217.971842
492	1217.497074
493	1217.025706
494	1216.581221
495	1216.113262
496	1215.726496
497	1215.289597
498	1214.826005
499	1214.371811
500	1213.918006
501	1213.475493
502	1213.02613
503	1212.630514
504	1212.231178
505	1211.860473
506	1211.415352
507	1210.982707
508	1210.519291
509	1210.093776
510	1209.710356
511	1209.267625
512	1208.80748
513	1208.343879
514	1207.966994
515	1207.536103
516	1207.085408
517	1206.633989
518	1206.230354
519	1205.785972
520	1205.373546
521	1204.961932
522	1204.536887
523	1204.122934
524	1203.717723
525	1203.342795
526	1202.948916
527	1202.550304
528	1202.103585
529	1201.673657
530	1201.267305
531	1200.927838
532	1200.534366
533	1200.099736
534	1199.762704
535	1199.367824
536	1198.947963
537	1198.533165
538	1198.150937
539	1197.72709
540	1197.34459
541	1197.00453
542	1196.624086
543	1196.223978
544	1195.815565
545	1195.447684
546	1195.114775
547	1194.725156
548	1194.314092
549	1193.97994
550	1193.59696
551	1193.208411
552	1192.845005
553	1192.473211
554	1192.094748
555	1191.720755
556	1191.337579
557	1190.975296
558	1190.663371
559	1190.307286
560	1189.952095
561	1189.591753
562	1189.217274
563	1188.882209
564	1188.493197
565	1188.137681
566	1187.765459
567	1187.39674
568	1187.091902
569	1186.751138
570	1186.363258
571	1186.018003
572	1185.666441
573	1185.277417
574	1184.926504
575	1184.573583
576	1184.211198
577	1183.854075
578	1183.471638
579	1183.092407
580	1182.720005
581	1182.363834
582	1182.023893
583	1181.653541
584	1181.302353
585	1180.947929
586	1180.684016
587	1180.325044
588	1179.991867
589	1179.662567
590	1179.333197
591	1179.010681
592	1178.727545
593	1178.385232
594	1178.066114
595	1177.743205
596	1177.447426
597	1177.165115
598	1176.895236
599	1176.568036
600	1176.24925
601	1175.915389
602	1175.60387
603	1175.275986
604	1174.927201
605	1174.629834
606	1174.306849
607	1173.989749
608	1173.669519
609	1173.349128
610	1173.037585
611	1172.721882
612	1172.432493
613	1172.128895
614	1171.817887
615	1171.484916
616	1171.202172
617	1170.885909
618	1170.576682
619	1170.265995
620	1169.998564
621	1169.673071
622	1169.419208
623	1169.170882
624	1168.883832
625	1168.579158
626	1168.309934
627	1167.992543
628	1167.703052
629	1167.401158
630	1167.078699
631	1166.776033
632	1166.466559
633	1166.169236
634	1165.855648
635	1165.569316
636	1165.284517
637	1164.998172
638	1164.681167
639	1164.376347
640	1164.079416
641	1163.812593
642	1163.502307
643	1163.226697
644	1162.952665
645	1162.676221
646	1162.387104
647	1162.11647
648	1161.885203
649	1161.624935
650	1161.394863
651	1161.144977
652	1160.884522
653	1160.599833
654	1160.370887
655	1160.109674
656	1159.821266
657	1159.557548
658	1159.33867
659	1159.057689
660	1158.783289
661	1158.504233
662	1158.231757
663	1157.991403
664	1157.717606
665	1157.443214
666	1157.165271
667	1156.915008
668	1156.655606
669	1156.400636
670	1156.114734
671	1155.831282
672	1155.551246
673	1155.325637
674	1155.058994
675	1154.806985
676	1154.560426
677	1154.345923
678	1154.083662
679	1153.847494
680	1153.601713
681	1153.339807
682	1153.072195
683	1152.833275
684	1152.602073
685	1152.346085
686	1152.07401
687	1151.858349
688	1151.636296
689	1151.383598
690	1151.131933
691	1150.901582
692	1150.65569
693	1150.409451
694	1150.171554
695	1149.936807
696	1149.727316
697	1149.532804
698	1149.284529
699	1149.038391
700	1148.847373
701	1148.6133
702	1148.416228
703	1148.17694
704	1147.921197
705	1147.712287
706	1147.517852
707	1147.326489
708	1147.115639
709	1146.864407
710	1146.641769
711	1146.444508
712	1146.228371
713	1146.033493
714	1145.800714
715	1145.576928
716	1145.34709
717	1145.138213
718	1144.955617
719	1144.74972
720	1144.534189
721	1144.307263
722	1144.107287
723	1143.892703
724	1143.65534
725	1143.46757
726	1143.261698
727	1143.063025
728	1142.863642
729	1142.670489
730	1142.45475
731	1142.231605
732	1142.022718
733	1141.838012
734	1141.623973
735	1141.406614
736	1141.201638
737	1140.990668
738	1140.803982
739	1140.60841
740	1140.420341
741	1140.226883
742	1140.028014
743	1139.817833
744	1139.650347
745	1139.422859
746	1139.207542
747	1139.041141
748	1138.849695
749	1138.67768
750	1138.487348
751	1138.291846
752	1138.098594
753	1137.935777
754	1137.741431
755	1137.561368
756	1137.342085
757	1137.137392
758	1136.941758
759	1136.768594
760	1136.570302
761	1136.37193
762	1136.232616
763	1136.025219
764	1135.853824
765	1135.693155
766	1135.500292
767	1135.33909
768	1135.172372
769	1134.958181
770	1134.783081
771	1134.588585
772	1134.402548
773	1134.205249
774	1134.031953
775	1133.912
776	1133.760952
777	1133.580794
778	1133.379417
779	1133.22024
780	1133.068014
781	1132.894569
782	1132.704902
783	1132.545055
784	1132.381498
785	1132.282609
786	1132.112196
787	1131.939306
788	1131.789823
789	1131.609755
790	1131.433078
791	1131.257584
792	1131.071216
793	1130.908959
794	1130.7334
795	1130.549898
796	1130.362754
797	1130.190469
798	1130.013799
799	1129.83956
800	1129.666105
801	1129.535714
802	1129.379605
803	1129.207195
804	1129.022045
805	1128.866087
806	1128.709183
807	1128.538866
808	1128.383654
809	1128.2368
810	1128.088305
811	1127.931747
812	1127.788059
813	1127.631176
814	1127.461829
815	1127.311563
816	1127.17444
817	1127.020902
818	1126.855493
819	1126.71819
820	1126.550998
821	1126.386862
822	1126.212785
823	1126.055355
824	1125.885173
825	1125.71869
826	1125.55334
827	1125.394686
828	1125.239028
829	1125.102749
830	1124.939955
831	1124.80339
832	1124.656392
833	1124.492997
834	1124.325903
835	1124.168246
836	1124.037961
837	1123.876844
838	1123.71994
839	1123.590292
840	1123.46322
841	1123.313461
842	1123.1527
843	1122.994137
844	1122.88445
845	1122.717871
846	1122.588074
847	1122.430525
848	1122.267824
849	1122.132623
850	1121.998033
851	1121.843629
852	1121.69178
853	1121.548853
854	1121.395903
855	1121.242811
856	1121.100009
857	1120.969107
858	1120.816919
859	1120.655338
860	1120.5292
861	1120.402002
862	1120.245443
863	1120.094778
864	1119.960771
865	1119.812876
866	1119.702982
867	1119.60689
868	1119.497398
869	1119.353294
870	1119.220741
871	1119.094903
872	1118.948476
873	1118.797552
874	1118.686219
875	1118.544436
876	1118.416283
877	1118.311017
878	1118.196692
879	1118.05327
880	1117.918507
881	1117.782899
882	1117.662879
883	1117.549696
884	1117.41211
885	1117.277895
886	1117.163686
887	1117.0288
888	1116.901312
889	1116.789234
890	1116.641352
891	1116.506415
892	1116.399206
893	1116.298401
894	1116.193512
895	1116.053612
896	1115.931128
897	1115.80097
898	1115.685662
899	1115.554083
900	1115.414878
901	1115.305436
902	1115.167656
903	1115.04785
904	1114.929254
905	1114.804644
906	1114.699237
907	1114.565102
908	1114.456942
909	1114.33753
910	1114.211861
911	1114.092502
912	1114.016371
913	1113.883602
914	1113.776837
915	1113.666351
916	1113.564911
917	1113.457393
918	1113.368308
919	1113.253941
920	1113.133525
921	1113.017972
922	1112.899643
923	1112.78232
924	1112.654245
925	1112.535559
926	1112.413789
927	1112.297822
928	1112.197995
929	1112.077698
930	1111.952309
931	1111.849815
932	1111.725717
933	1111.611773
934	1111.490704
935	1111.36922
936	1111.251872
937	1111.138515
938	1111.047493
939	1110.952273
940	1110.842512
941	1110.728311
942	1110.607243
943	1110.517527
944	1110.42406
945	1110.311896
946	1110.211448
947	1110.102384
948	1110.001842
949	1109.896158
950	1109.802609
951	1109.714504
952	1109.610377
953	1109.496638
954	1109.390908
955	1109.317533
956	1109.219182
957	1109.121166
958	1109.021304
959	1108.935755
960	1108.817139
961	1108.712106
962	1108.62914
963	1108.522354
964	1108.435829
965	1108.347728
966	1108.250327
967	1108.145741
968	1108.051071
969	1107.961225
970	1107.874717
971	1107.770645
972	1107.660357
973	1107.558588
974	1107.47187
975	1107.370503
976	1107.260404
977	1107.164423
978	1107.059079
979	1106.982292
980	1106.875897
981	1106.801881
982	1106.702813
983	1106.614442
984	1106.545966
985	1106.455547
986	1106.372022
987	1106.283066
988	1106.178172
989	1106.07785
990	1105.992794
991	1105.916629
992	1105.822393
993	1105.735325
994	1105.634964
995	1105.567651
996	1105.471235
997	1105.368543
998	1105.263455
999	1105.180285
1000	1105.103176
1001	1105.020712
1002	1104.938449
1003	1104.843606
1004	1104.742023
1005	1104.662468
1006	1104.582476
1007	1104.482209
1008	1104.392842
1009	1104.311047
1010	1104.222407
1011	1104.123795
1012	1104.027667
1013	1103.937
1014	1103.86756
1015	1103.774278
1016	1103.681542
1017	1103.618699
1018	1103.544645
1019	1103.470516
1020	1103.401181
1021	1103.306527
1022	1103.214004
1023	1103.117492
1024	1103.047676
1025	1102.953717
1026	1102.862936
1027	1102.785201
1028	1102.717351
1029	1102.642316
1030	1102.551866
1031	1102.49296
1032	1102.403901
1033	1102.312898
1034	1102.218853
1035	1102.128161
1036	1102.051596
1037	1101.969462
1038	1101.878703
1039	1101.810487
1040	1101.719628
1041	1101.638663
1042	1101.5645
1043	1101.474819
1044	1101.395765
1045	1101.336743
1046	1101.26469
1047	1101.191062
1048	1101.126695
1049	1101.06015
1050	1100.998011
1051	1100.911859
1052	1100.850411
1053	1100.76004
1054	1100.688757
1055	1100.606986
1056	1100.517117
1057	1100.428169
1058	1100.365663
1059	1100.284627
1060	1100.202965
1061	1100.144427
1062	1100.076319
1063	1100.012586
1064	1099.934115
1065	1099.872782
1066	1099.796025
1067	1099.732212
1068	1099.645996
1069	1099.568361
1070	1099.491449
1071	1099.406082
1072	1099.34149
1073	1099.288485
1074	1099.21984
1075	1099.150027
1076	1099.074442
1077	1099.00379
1078	1098.921035
1079	1098.837327
1080	1098.775681
1081	1098.705898
1082	1098.617705
1083	1098.559443
1084	1098.500382
1085	1098.414513
1086	1098.365236
1087	1098.301121
1088	1098.229761
1089	1098.17322
1090	1098.107923
1091	1098.046294
1092	1097.961831
1093	1097.895007
1094	1097.818851
1095	1097.761422
1096	1097.68948
1097	1097.627747
1098	1097.570952
1099	1097.497821
1100	1097.42289
1101	1097.345882
1102	1097.291019
1103	1097.216522
1104	1097.14471
1105	1097.081678
1106	1097.014421
1107	1096.957171
1108	1096.89428
1109	1096.817996
1110	1096.739331
1111	1096.683766
1112	1096.627711
1113	1096.556694
1114	1096.479679
1115	1096.410276
1116	1096.355067
1117	1096.298671
1118	1096.242618
1119	1096.171406
1120	1096.129932
1121	1096.057
1122	1095.988243
1123	1095.93861
1124	1095.868599
1125	1095.807818
1126	1095.743794
1127	1095.680607
1128	1095.624608
1129	1095.567275
1130	1095.507711
1131	1095.463167
1132	1095.412571
1133	1095.367763
1134	1095.307446
1135	1095.233321
1136	1095.164687
1137	1095.114244
1138	1095.062185
1139	1095.009191
1140	1094.941431
1141	1094.890386
1142	1094.835129
1143	1094.771265
1144	1094.73874
1145	1094.68529
1146	1094.633867
1147	1094.580915
1148	1094.509407
1149	1094.450624
1150	1094.387209
1151	1094.327749
1152	1094.261666
1153	1094.207645
1154	1094.157008
1155	1094.096118
1156	1094.031693
1157	1093.981436
1158	1093.934539
1159	1093.886785
1160	1093.836344
1161	1093.769282
1162	1093.724303
1163	1093.667705
1164	1093.61627
1165	1093.548875
1166	1093.498204
1167	1093.448484
1168	1093.385024
1169	1093.329025
1170	1093.286258
1171	1093.219612
1172	1093.159708
1173	1093.111975
1174	1093.064652
1175	1093.019206
1176	1092.970265
1177	1092.907011
1178	1092.846698
1179	1092.784613
1180	1092.743585
1181	1092.697879
1182	1092.63872
1183	1092.602429
1184	1092.551832
1185	1092.514417
1186	1092.469021
1187	1092.423947
1188	1092.384058
1189	1092.332858
1190	1092.281938
1191	1092.243231
1192	1092.195697
1193	1092.149546
1194	1092.100509
1195	1092.044437
1196	1092.003131
1197	1091.946249
1198	1091.903362
1199	1091.861084
1200	1091.800364
1201	1091.752734
1202	1091.710411
1203	1091.651925
1204	1091.596333
1205	1091.556806
1206	1091.519454
1207	1091.463661
1208	1091.438119
1209	1091.395994
1210	1091.349796
1211	1091.301322
1212	1091.255131
1213	1091.206526
1214	1091.161426
1215	1091.111173
1216	1091.067829
1217	1091.014772
1218	1090.971677
1219	1090.9292
1220	1090.878299
1221	1090.818582
1222	1090.759962
1223	1090.70192
1224	1090.650262
1225	1090.602991
1226	1090.562001
1227	1090.523184
1228	1090.478918
1229	1090.422212
1230	1090.392349
1231	1090.355711
1232	1090.300963
1233	1090.263846
1234	1090.222351
1235	1090.179078
1236	1090.135301
1237	1090.09305
1238	1090.035602
1239	1089.984839
1240	1089.931687
1241	1089.891293
1242	1089.853426
1243	1089.799559
1244	1089.761883
1245	1089.71729
1246	1089.678572
1247	1089.631986
1248	1089.591442
1249	1089.547143
1250	1089.495601
1251	1089.458109
1252	1089.443569
1253	1089.391317
1254	1089.351341
1255	1089.317364
1256	1089.285401
1257	1089.244322
1258	1089.201988
1259	1089.1613
1260	1089.112973
1261	1089.058461
1262	1089.010203
1263	1088.96031
1264	1088.915189
1265	1088.864471
1266	1088.80913
1267	1088.7605
1268	1088.715546
1269	1088.669748
1270	1088.625082
1271	1088.57682
1272	1088.521771
1273	1088.474161
1274	1088.42136
1275	1088.378077
1276	1088.329583
1277	1088.288562
1278	1088.242612
1279	1088.211455
1280	1088.171687
1281	1088.121817
1282	1088.085833
1283	1088.052137
1284	1088.025625
1285	1087.989162
1286	1087.958632
1287	1087.924271
1288	1087.887617
1289	1087.845126
1290	1087.805493
1291	1087.757604
1292	1087.735094
1293	1087.691766
1294	1087.646401
1295	1087.59875
1296	1087.56136
1297	1087.516944
1298	1087.472254
1299	1087.432174
1300	1087.404726
1301	1087.364928
1302	1087.332093
1303	1087.295188
1304	1087.263111
1305	1087.221471
1306	1087.177187
1307	1087.144586
1308	1087.116214
1309	1087.068825
1310	1087.029225
1311	1086.98257
1312	1086.938063
1313	1086.886301
1314	1086.848596
1315	1086.808376
1316	1086.770524
1317	1086.727731
1318	1086.687661
1319	1086.649151
1320	1086.611748
1321	1086.577813
1322	1086.548422
1323	1086.515054
1324	1086.482527
1325	1086.439421
1326	1086.405651
1327	1086.371236
1328	1086.336599
1329	1086.301871
1330	1086.260949
1331	1086.217868
1332	1086.188843
1333	1086.160805
1334	1086.115937
1335	1086.074318
1336	1086.032996
1337	1085.998521
1338	1085.959662
1339	1085.924502
1340	1085.886545
1341	1085.850771
1342	1085.818108
1343	1085.786581
1344	1085.748288
1345	1085.707869
1346	1085.673007
1347	1085.639502
1348	1085.605227
1349	1085.565264
1350	1085.539141
1351	1085.502025
1352	1085.467118
1353	1085.434167
1354	1085.404859
1355	1085.381386
1356	1085.338725
1357	1085.305263
1358	1085.274602
1359	1085.236701
1360	1085.206334
1361	1085.166245
1362	1085.124079
1363	1085.080746
1364	1085.045288
1365	1085.004129
1366	1084.975311
1367	1084.9345
1368	1084.908483
1369	1084.869269
1370	1084.836912
1371	1084.816711
1372	1084.789212
1373	1084.756533
1374	1084.730028
1375	1084.695945
1376	1084.668982
1377	1084.635326
1378	1084.604263
1379	1084.570128
1380	1084.534047
1381	1084.493727
1382	1084.459644
1383	1084.427122
1384	1084.387513
1385	1084.346832
1386	1084.302012
1387	1084.273429
1388	1084.241547
1389	1084.204339
1390	1084.173094
1391	1084.142298
1392	1084.116244
1393	1084.081667
1394	1084.048147
1395	1084.016024
1396	1083.981821
1397	1083.949347
1398	1083.927307
1399	1083.893832
1400	1083.869541
1401	1083.840265
1402	1083.800529
1403	1083.765655
1404	1083.73162
1405	1083.699558
1406	1083.664303
1407	1083.636395
1408	1083.596041
1409	1083.565873
1410	1083.539927
1411	1083.513744
1412	1083.49344
1413	1083.458397
1414	1083.431579
1415	1083.388485
1416	1083.356178
1417	1083.322701
1418	1083.299501
1419	1083.272632
1420	1083.240265
1421	1083.210549
1422	1083.181195
1423	1083.149172
1424	1083.123644
1425	1083.100063
1426	1083.066526
1427	1083.033554
1428	1082.998837
1429	1082.963585
1430	1082.93621
1431	1082.909045
1432	1082.877937
1433	1082.84029
1434	1082.804453
1435	1082.772529
1436	1082.744976
1437	1082.71093
1438	1082.675118
1439	1082.648824
1440	1082.613698
1441	1082.594125
1442	1082.56419
1443	1082.531723
1444	1082.506166
1445	1082.474705
1446	1082.44779
1447	1082.417194
1448	1082.391867
1449	1082.360736
1450	1082.328847
1451	1082.296575
1452	1082.258872
1453	1082.232704
1454	1082.202885
1455	1082.17519
1456	1082.148991
1457	1082.114522
1458	1082.08289
1459	1082.053402
1460	1082.020058
1461	1081.995836
1462	1081.967711
1463	1081.941813
1464	1081.913646
1465	1081.882785
1466	1081.853008
1467	1081.830064
1468	1081.798969
1469	1081.765524
1470	1081.736727
1471	1081.711164
1472	1081.677482
1473	1081.652138
1474	1081.626607
1475	1081.585432
1476	1081.557734
1477	1081.529912
1478	1081.501725
1479	1081.471666
1480	1081.445384
1481	1081.412923
1482	1081.383847
1483	1081.360975
1484	1081.335687
1485	1081.311212
1486	1081.287928
1487	1081.256456
1488	1081.220512
1489	1081.197463
1490	1081.165366
1491	1081.132503
1492	1081.108726
1493	1081.079887
1494	1081.056347
1495	1081.028746
1496	1081.005159
1497	1080.97474
1498	1080.948483
1499	1080.922455
1500	1080.899579
1501	1080.88031
1502	1080.853998
1503	1080.830994
1504	1080.803978
1505	1080.778356
1506	1080.74906
1507	1080.719821
1508	1080.691612
1509	1080.660709
1510	1080.646195
1511	1080.615266
1512	1080.5921
1513	1080.560864
1514	1080.537206
1515	1080.507111
1516	1080.480143
1517	1080.448965
1518	1080.421822
1519	1080.393079
1520	1080.360925
1521	1080.334694
1522	1080.313516
1523	1080.293363
1524	1080.257276
1525	1080.225987
1526	1080.192179
1527	1080.172375
1528	1080.148124
1529	1080.122358
1530	1080.097823
1531	1080.082603
1532	1080.057107
1533	1080.022749
1534	1079.999605
1535	1079.975355
1536	1079.947964
1537	1079.929138
1538	1079.898573
1539	1079.871059
1540	1079.842071
1541	1079.818337
1542	1079.78909
1543	1079.760513
1544	1079.737872
1545	1079.720411
1546	1079.69731
1547	1079.664959
1548	1079.638981
1549	1079.615564
1550	1079.591246
1551	1079.570542
1552	1079.551603
1553	1079.522943
1554	1079.497883
1555	1079.472739
1556	1079.448827
1557	1079.425852
1558	1079.400212
1559	1079.36895
1560	1079.346163
1561	1079.326579
1562	1079.297601
1563	1079.265838
1564	1079.243801
1565	1079.224962
1566	1079.191544
1567	1079.159498
1568	1079.131468
1569	1079.10878
1570	1079.087731
1571	1079.056974
1572	1079.031788
1573	1079.010335
1574	1078.989067
1575	1078.967195
1576	1078.935726
1577	1078.900599
1578	1078.866332
1579	1078.859858
1580	1078.837656
1581	1078.804191
1582	1078.776436
1583	1078.753372
1584	1078.713114
1585	1078.690036
1586	1078.670556
1587	1078.645583
1588	1078.619779
1589	1078.577254
1590	1078.549213
1591	1078.525072
1592	1078.498649
1593	1078.480076
1594	1078.452797
1595	1078.428219
1596	1078.402267
1597	1078.376825
1598	1078.35046
1599	1078.324622
1600	1078.303507
1601	1078.290746
1602	1078.269593
1603	1078.247338
1604	1078.228017
1605	1078.200779
1606	1078.181392
1607	1078.150958
1608	1078.127667
1609	1078.120738
1610	1078.096714
1611	1078.070271
1612	1078.048338
1613	1078.02574
1614	1077.996816
1615	1077.96878
1616	1077.945968
1617	1077.92791
1618	1077.903078
1619	1077.880006
1620	1077.863194
1621	1077.841399
1622	1077.820781
1623	1077.796065
1624	1077.771784
1625	1077.748665
1626	1077.721757
1627	1077.691125
1628	1077.674398
1629	1077.653623
1630	1077.635577
1631	1077.604422
1632	1077.583252
1633	1077.554267
1634	1077.523156
1635	1077.501584
1636	1077.479362
1637	1077.44039
1638	1077.42664
1639	1077.406095
1640	1077.388272
1641	1077.361739
1642	1077.340305
1643	1077.31141
1644	1077.290379
1645	1077.26881
1646	1077.243508
1647	1077.214071
1648	1077.189617
1649	1077.160989
1650	1077.138789
1651	1077.118344
1652	1077.101729
1653	1077.074597
1654	1077.050191
1655	1077.014576
1656	1076.987167
1657	1076.966832
1658	1076.94398
1659	1076.91747
1660	1076.900107
1661	1076.875635
1662	1076.852959
1663	1076.829148
1664	1076.809261
