iter	Passed	Remaining
690	3833	12810
691	3836	12796
692	3839	12782
693	3842	12768
694	3846	12755
695	3849	12742
696	3852	12728
697	3854	12713
698	3857	12699
699	3861	12686
700	3864	12673
701	3867	12660
702	3871	12648
703	3874	12635
704	3877	12623
705	3883	12618
706	3889	12613
707	3894	12608
708	3900	12603
709	3906	12598
710	3911	12593
711	3917	12588
712	3922	12583
713	3928	12579
714	3934	12574
715	3939	12568
716	3945	12563
717	3951	12558
718	3957	12553
719	3963	12549
720	3968	12542
721	3973	12537
722	3979	12532
723	3984	12527
724	3990	12521
725	3996	12516
726	4000	12508
727	4006	12502
728	4011	12498
729	4017	12492
730	4023	12487
731	4028	12482
732	4034	12477
733	4039	12471
734	4045	12467
735	4051	12461
736	4056	12457
737	4062	12451
738	4068	12447
739	4072	12437
740	4077	12432
741	4083	12427
742	4089	12422
743	4094	12415
744	4099	12409
745	4105	12405
746	4111	12400
747	4117	12395
748	4122	12389
749	4128	12386
750	4134	12380
751	4139	12375
752	4145	12370
753	4151	12365
754	4156	12360
755	4162	12355
756	4168	12349
757	4173	12345
758	4179	12339
759	4184	12333
760	4189	12326
761	4195	12321
762	4200	12315
763	4205	12309
764	4211	12304
765	4217	12299
766	4222	12294
767	4228	12288
768	4234	12284
769	4239	12279
770	4245	12274
771	4251	12269
772	4256	12264
773	4262	12259
774	4268	12255
775	4272	12245
776	4278	12239
777	4283	12234
778	4289	12229
779	4295	12224
780	4300	12218
781	4305	12211
782	4310	12206
783	4316	12201
784	4322	12196
785	4326	12185
786	4331	12179
787	4337	12174
788	4342	12168
789	4348	12163
790	4353	12158
791	4359	12153
792	4365	12148
793	4370	12143
794	4376	12137
795	4382	12133
796	4388	12129
797	4393	12124
798	4399	12119
799	4405	12114
800	4410	12109
801	4416	12104
802	4422	12099
803	4427	12093
804	4433	12088
805	4438	12083
806	4444	12077
807	4450	12072
808	4455	12067
809	4461	12061
810	4466	12056
811	4472	12051
812	4478	12046
813	4483	12041
814	4489	12036
815	4495	12031
816	4500	12025
817	4506	12020
818	4512	12015
819	4517	12010
820	4523	12005
821	4529	12000
822	4534	11995
823	4540	11990
824	4546	11986
825	4552	11981
826	4557	11975
827	4563	11969
828	4568	11964
829	4574	11959
830	4579	11954
831	4585	11949
832	4591	11943
833	4596	11938
834	4602	11932
835	4607	11927
836	4613	11922
837	4618	11916
838	4624	11911
839	4630	11905
840	4635	11901
841	4641	11896
842	4647	11891
843	4652	11885
844	4658	11880
845	4664	11875
846	4669	11870
847	4675	11865
848	4681	11859
849	4686	11854
850	4692	11848
851	4697	11843
852	4702	11837
853	4708	11832
854	4714	11827
855	4719	11821
856	4725	11816
857	4731	11811
858	4736	11806
859	4742	11801
860	4747	11793
861	4752	11788
862	4758	11783
863	4764	11778
864	4769	11773
865	4775	11768
866	4781	11762
867	4786	11757
868	4792	11752
869	4797	11746
870	4803	11741
871	4807	11733
872	4813	11728
873	4819	11723
874	4825	11717
875	4830	11711
876	4835	11706
877	4841	11701
878	4847	11696
879	4853	11691
880	4858	11686
881	4864	11680
882	4869	11675
883	4875	11670
884	4881	11665
885	4886	11659
886	4892	11655
887	4898	11649
888	4903	11644
889	4909	11639
890	4915	11634
891	4920	11629
892	4926	11623
893	4932	11618
894	4937	11612
895	4942	11607
896	4948	11602
897	4954	11596
898	4959	11591
899	4965	11585
900	4970	11580
901	4976	11575
902	4982	11570
903	4987	11564
904	4993	11558
905	4998	11553
906	5004	11548
907	5009	11542
908	5015	11536
909	5020	11531
910	5026	11526
911	5032	11521
912	5036	11512
913	5040	11504
914	5046	11499
915	5052	11494
916	5056	11487
917	5062	11481
918	5066	11473
919	5072	11468
920	5077	11462
921	5083	11457
922	5089	11452
923	5094	11447
924	5100	11441
925	5106	11436
926	5111	11431
927	5117	11426
928	5123	11420
929	5128	11415
930	5134	11410
931	5140	11405
932	5146	11400
933	5151	11395
934	5157	11390
935	5162	11384
936	5168	11379
937	5174	11373
938	5178	11366
939	5183	11358
940	5187	11350
941	5192	11344
942	5198	11339
943	5204	11334
944	5209	11329
945	5215	11323
946	5220	11318
947	5226	11313
948	5232	11308
949	5237	11302
950	5243	11297
951	5247	11289
952	5253	11283
953	5259	11279
954	5264	11274
955	5270	11268
956	5275	11263
957	5281	11257
958	5285	11249
959	5291	11244
960	5297	11239
961	5302	11233
962	5308	11228
963	5314	11223
964	5319	11218
965	5324	11211
966	5330	11207
967	5336	11201
968	5341	11196
969	5347	11190
970	5353	11186
971	5357	11178
972	5362	11171
973	5366	11162
974	5370	11153
975	5378	11153
976	5383	11147
977	5389	11141
978	5394	11136
979	5400	11131
980	5406	11126
981	5411	11120
982	5417	11115
983	5422	11110
984	5428	11105
985	5434	11100
986	5439	11094
987	5445	11089
988	5451	11084
989	5456	11079
990	5462	11074
991	5468	11068
992	5473	11063
993	5479	11057
994	5485	11053
995	5490	11047
996	5496	11042
997	5502	11037
998	5507	11031
999	5513	11026
1000	5519	11021
1001	5524	11015
1002	5530	11010
1003	5535	11005
1004	5541	11000
1005	5553	11007
1006	5560	11005
1007	5567	11001
1008	5572	10996
1009	5578	10991
1010	5584	10986
1011	5589	10981
1012	5595	10975
1013	5601	10970
1014	5606	10964
1015	5611	10958
1016	5616	10951
1017	5621	10945
1018	5627	10940
1019	5632	10934
1020	5638	10929
1021	5644	10923
1022	5649	10918
1023	5654	10912
1024	5659	10903
1025	5663	10897
1026	5669	10891
1027	5674	10886
1028	5680	10881
1029	5686	10875
1030	5691	10870
1031	5697	10864
1032	5703	10859
1033	5708	10854
1034	5714	10848
1035	5720	10845
1036	5726	10840
1037	5732	10835
1038	5738	10829
1039	5744	10825
1040	5749	10820
1041	5755	10814
1042	5761	10809
1043	5766	10804
1044	5772	10798
1045	5777	10793
1046	5783	10788
1047	5789	10783
1048	5795	10778
1049	5800	10773
1050	5806	10767
1051	5812	10762
1052	5816	10754
1053	5822	10749
1054	5827	10744
1055	5833	10738
1056	5838	10732
1057	5844	10728
1058	5850	10723
1059	5855	10717
1060	5861	10711
1061	5866	10706
1062	5872	10700
1063	5877	10694
1064	5883	10689
1065	5889	10684
1066	5894	10679
1067	5900	10673
1068	5905	10668
1069	5911	10662
1070	5917	10657
1071	5922	10652
1072	5928	10647
1073	5934	10641
1074	5939	10636
1075	5945	10630
1076	5950	10625
1077	5956	10620
1078	5962	10614
1079	5967	10609
1080	5973	10604
1081	5979	10598
1082	5984	10593
1083	5990	10588
1084	5995	10582
1085	6001	10577
1086	6007	10571
1087	6012	10566
1088	6017	10559
1089	6022	10553
1090	6028	10548
1091	6034	10543
1092	6039	10537
1093	6045	10532
1094	6050	10526
1095	6056	10521
1096	6061	10515
1097	6067	10510
1098	6073	10505
1099	6078	10499
1100	6084	10494
1101	6089	10488
1102	6094	10481
1103	6100	10476
1104	6105	10470
1105	6110	10464
1106	6116	10459
1107	6121	10453
1108	6127	10448
1109	6133	10443
1110	6138	10437
1111	6144	10432
1112	6150	10427
1113	6156	10423
1114	6162	10417
1115	6167	10412
1116	6174	10407
1117	6179	10402
1118	6184	10395
1119	6189	10389
1120	6195	10384
1121	6200	10379
1122	6206	10373
1123	6211	10368
1124	6217	10362
1125	6223	10357
1126	6229	10352
1127	6234	10346
1128	6240	10341
1129	6245	10335
1130	6251	10330
1131	6256	10324
1132	6262	10319
1133	6267	10313
1134	6273	10308
1135	6279	10303
1136	6284	10297
1137	6290	10292
1138	6296	10287
1139	6301	10281
1140	6307	10275
1141	6312	10270
1142	6318	10265
1143	6323	10259
1144	6329	10254
1145	6335	10249
1146	6341	10244
1147	6346	10239
1148	6352	10233
1149	6357	10227
1150	6363	10222
1151	6369	10217
1152	6374	10211
1153	6380	10206
1154	6385	10200
1155	6391	10195
1156	6397	10190
1157	6402	10184
1158	6408	10179
1159	6413	10173
1160	6419	10167
1161	6425	10162
1162	6430	10156
1163	6436	10151
1164	6441	10146
1165	6447	10141
1166	6453	10135
1167	6458	10130
1168	6464	10125
1169	6469	10119
1170	6475	10114
1171	6481	10109
1172	6486	10103
1173	6492	10098
1174	6498	10092
1175	6503	10087
1176	6509	10081
1177	6514	10076
1178	6520	10071
1179	6525	10065
1180	6531	10059
1181	6537	10054
1182	6542	10049
1183	6548	10043
1184	6553	10038
1185	6559	10032
1186	6564	10026
1187	6570	10021
1188	6575	10015
1189	6581	10010
1190	6587	10005
1191	6592	9999
1192	6598	9994
1193	6604	9989
1194	6609	9983
1195	6615	9978
1196	6621	9973
1197	6626	9967
1198	6632	9962
1199	6638	9957
1200	6644	9952
1201	6649	9946
1202	6655	9941
1203	6661	9936
1204	6665	9929
1205	6671	9924
1206	6677	9918
1207	6681	9912
1208	6685	9904
1209	6691	9898
1210	6697	9894
1211	6703	9888
1212	6708	9883
1213	6714	9877
1214	6719	9872
1215	6725	9866
1216	6731	9861
1217	6737	9856
1218	6742	9851
1219	6748	9845
1220	6753	9840
1221	6759	9834
1222	6764	9829
1223	6770	9823
1224	6776	9818
1225	6781	9812
1226	6787	9807
1227	6792	9801
1228	6798	9796
1229	6803	9790
1230	6809	9785
1231	6815	9780
1232	6820	9774
1233	6826	9769
1234	6832	9764
1235	6837	9758
1236	6843	9753
1237	6848	9747
1238	6854	9742
1239	6860	9736
1240	6865	9731
1241	6871	9726
1242	6876	9720
1243	6882	9715
1244	6888	9709
1245	6893	9704
1246	6898	9697
1247	6904	9692
1248	6909	9686
1249	6915	9681
1250	6920	9675
1251	6926	9669
1252	6929	9661
1253	6935	9656
1254	6940	9650
1255	6945	9644
1256	6951	9639
1257	6957	9633
1258	6962	9628
1259	6968	9622
1260	6973	9617
1261	6979	9612
1262	6984	9606
1263	6990	9600
1264	6995	9595
1265	7001	9589
1266	7007	9584
1267	7012	9578
1268	7018	9573
1269	7024	9568
1270	7029	9562
1271	7035	9557
1272	7040	9551
1273	7046	9546
1274	7051	9540
1275	7057	9536
1276	7063	9530
1277	7069	9525
1278	7075	9520
1279	7080	9514
1280	7086	9509
1281	7092	9504
1282	7097	9498
1283	7103	9493
1284	7107	9485
1285	7112	9480
1286	7118	9474
1287	7124	9469
1288	7129	9464
1289	7135	9458
1290	7141	9453
1291	7146	9447
1292	7152	9442
1293	7158	9437
1294	7163	9432
1295	7169	9426
1296	7174	9420
1297	7180	9414
1298	7185	9409
1299	7191	9404
1300	7196	9398
1301	7202	9393
1302	7208	9387
1303	7213	9382
1304	7219	9376
1305	7224	9371
1306	7230	9365
1307	7236	9360
1308	7240	9353
1309	7245	9347
1310	7251	9342
1311	7257	9336
1312	7262	9331
1313	7268	9326
1314	7273	9320
1315	7279	9315
1316	7285	9309
1317	7290	9304
1318	7296	9299
1319	7302	9294
1320	7307	9288
1321	7313	9282
1322	7318	9277
1323	7322	9269
1324	7328	9264
1325	7334	9258
1326	7339	9253
1327	7345	9247
1328	7350	9242
1329	7355	9236
1330	7361	9230
1331	7366	9225
1332	7372	9219
1333	7377	9214
1334	7383	9208
1335	7389	9203
1336	7395	9198
1337	7400	9192
1338	7406	9187
1339	7411	9181
1340	7417	9176
1341	7423	9171
1342	7427	9164
1343	7433	9158
1344	7438	9153
1345	7444	9147
1346	7449	9142
1347	7455	9136
1348	7460	9130
1349	7466	9125
1350	7471	9119
1351	7477	9114
1352	7482	9108
1353	7488	9102
1354	7493	9097
1355	7499	9091
1356	7504	9086
1357	7510	9080
1358	7515	9075
1359	7521	9069
1360	7527	9064
1361	7532	9059
1362	7538	9053
1363	7544	9048
1364	7549	9042
1365	7555	9037
1366	7560	9031
1367	7566	9026
1368	7571	9020
1369	7577	9015
1370	7582	9009
1371	7588	9004
1372	7594	8998
1373	7599	8993
1374	7604	8987
1375	7610	8981
1376	7615	8976
1377	7621	8970
1378	7626	8965
1379	7632	8959
1380	7638	8954
1381	7644	8949
1382	7649	8943
1383	7655	8938
1384	7661	8933
1385	7666	8927
1386	7672	8922
1387	7677	8916
1388	7682	8910
1389	7688	8905
1390	7693	8899
1391	7699	8894
1392	7705	8888
1393	7710	8883
1394	7716	8878
1395	7722	8873
1396	7728	8867
1397	7733	8862
1398	7739	8857
1399	7745	8851
1400	7750	8846
1401	7756	8840
1402	7761	8835
1403	7767	8829
1404	7773	8824
1405	7778	8819
1406	7784	8813
1407	7790	8808
1408	7795	8802
1409	7801	8797
1410	7806	8791
1411	7812	8785
1412	7818	8780
1413	7823	8775
1414	7829	8769
1415	7834	8764
1416	7840	8759
1417	7846	8753
1418	7851	8747
1419	7857	8742
1420	7862	8736
1421	7868	8731
1422	7873	8725
1423	7879	8720
1424	7885	8715
1425	7889	8708
1426	7895	8703
1427	7901	8698
1428	7907	8692
1429	7912	8687
1430	7918	8681
1431	7923	8676
1432	7929	8670
1433	7934	8665
1434	7940	8659
1435	7945	8654
1436	7951	8648
1437	7956	8643
1438	7962	8637
1439	7967	8631
1440	7972	8625
1441	7978	8620
1442	7984	8615
1443	7989	8608
1444	7994	8603
1445	8000	8597
1446	8005	8592
1447	8011	8586
1448	8017	8581
1449	8022	8576
1450	8028	8570
1451	8033	8565
1452	8039	8559
1453	8045	8554
1454	8051	8549
1455	8056	8543
1456	8062	8538
1457	8067	8532
1458	8073	8526
1459	8078	8521
1460	8084	8516
1461	8089	8510
1462	8095	8505
1463	8101	8499
1464	8106	8493
1465	8112	8488
1466	8117	8483
1467	8123	8477
1468	8128	8472
1469	8134	8466
1470	8139	8460
1471	8146	8455
1472	8151	8450
1473	8156	8444
1474	8162	8438
1475	8167	8433
1476	8173	8427
1477	8178	8422
1478	8184	8416
1479	8190	8411
1480	8195	8405
1481	8201	8400
1482	8206	8394
1483	8212	8389
1484	8217	8383
1485	8223	8377
1486	8228	8372
1487	8234	8367
1488	8240	8362
1489	8245	8356
1490	8251	8351
1491	8257	8345
1492	8262	8340
1493	8268	8335
1494	8274	8329
1495	8280	8324
1496	8285	8318
1497	8291	8313
1498	8297	8308
1499	8302	8302
1500	8307	8296
1501	8313	8291
1502	8318	8284
1503	8323	8279
1504	8329	8274
1505	8335	8268
1506	8340	8263
1507	8346	8257
1508	8351	8252
1509	8357	8246
1510	8360	8239
1511	8366	8233
1512	8371	8228
1513	8377	8222
1514	8382	8216
1515	8388	8211
1516	8394	8206
1517	8400	8200
1518	8406	8195
1519	8411	8190
1520	8417	8184
1521	8423	8179
1522	8428	8173
1523	8434	8168
1524	8440	8163
1525	8445	8157
1526	8451	8152
1527	8457	8147
1528	8462	8141
1529	8468	8136
1530	8473	8130
1531	8479	8125
1532	8485	8120
1533	8490	8114
1534	8496	8109
1535	8502	8103
1536	8507	8097
1537	8512	8092
1538	8518	8086
1539	8524	8081
1540	8529	8075
1541	8535	8070
1542	8540	8064
1543	8546	8059
1544	8551	8053
1545	8557	8048
1546	8562	8042
1547	8568	8037
1548	8574	8031
1549	8579	8026
1550	8585	8020
1551	8590	8015
1552	8596	8009
1553	8601	8004
1554	8607	7998
1555	8612	7992
1556	8618	7987
1557	8623	7981
1558	8629	7976
1559	8635	7971
1560	8641	7965
1561	8646	7960
1562	8653	7955
1563	8658	7949
1564	8664	7944
1565	8670	7939
1566	8675	7933
1567	8681	7928
1568	8686	7922
1569	8691	7916
1570	8697	7910
1571	8702	7905
1572	8708	7900
1573	8714	7894
1574	8719	7889
1575	8724	7883
1576	8730	7877
1577	8734	7871
1578	8740	7865
1579	8743	7857
1580	8748	7851
1581	8753	7846
1582	8759	7840
1583	8764	7835
1584	8770	7829
1585	8775	7824
1586	8781	7818
1587	8786	7812
1588	8792	7807
1589	8797	7801
1590	8803	7796
1591	8808	7790
1592	8814	7785
1593	8819	7779
1594	8825	7774
1595	8831	7768
1596	8836	7763
1597	8842	7758
1598	8848	7752
1599	8853	7747
1600	8859	7741
1601	8865	7736
1602	8870	7730
1603	8876	7725
1604	8882	7719
1605	8887	7714
1606	8893	7709
1607	8899	7703
1608	8904	7698
1609	8908	7691
1610	8914	7685
1611	8919	7680
1612	8925	7674
1613	8930	7669
1614	8935	7663
1615	8941	7657
1616	8947	7652
1617	8952	7646
1618	8958	7641
1619	8963	7635
1620	8969	7630
1621	8975	7624
1622	8980	7619
1623	8986	7613
1624	8991	7608
1625	8997	7602
1626	9002	7597
1627	9008	7591
1628	9013	7586
1629	9019	7580
1630	9024	7575
1631	9030	7569
1632	9035	7564
1633	9041	7558
1634	9046	7552
1635	9052	7547
1636	9057	7541
1637	9063	7536
1638	9069	7530
1639	9074	7525
1640	9080	7519
1641	9086	7514
1642	9091	7509
1643	9097	7503
1644	9103	7498
1645	9109	7493
1646	9114	7487
1647	9120	7482
1648	9125	7476
1649	9131	7471
1650	9137	7465
1651	9142	7460
1652	9148	7454
1653	9154	7449
1654	9159	7443
1655	9165	7438
1656	9171	7433
1657	9176	7427
1658	9182	7422
1659	9188	7416
1660	9193	7411
1661	9199	7406
1662	9205	7400
1663	9210	7395
1664	9216	7389
1665	9221	7384
1666	9225	7377
1667	9230	7371
1668	9236	7365
1669	9241	7360
1670	9247	7354
1671	9250	7347
1672	9255	7341
1673	9261	7336
1674	9267	7330
1675	9272	7325
1676	9278	7319
1677	9283	7314
1678	9289	7308
1679	9294	7303
1680	9300	7297
1681	9305	7291
1682	9310	7285
