iter	Passed	Remaining
1689	5374	4165
1690	5378	4163
1691	5380	4159
1692	5383	4156
1693	5387	4153
1694	5390	4150
1695	5393	4146
1696	5396	4143
1697	5399	4140
1698	5403	4137
1699	5406	4134
1700	5409	4131
1701	5412	4127
1702	5416	4124
1703	5419	4121
1704	5422	4118
1705	5426	4115
1706	5429	4112
1707	5433	4110
1708	5437	4107
1709	5440	4104
1710	5443	4101
1711	5446	4097
1712	5450	4094
1713	5452	4091
1714	5456	4088
1715	5459	4085
1716	5462	4082
1717	5466	4078
1718	5469	4075
1719	5472	4072
1720	5475	4069
1721	5478	4066
1722	5482	4063
1723	5485	4059
1724	5490	4058
1725	5495	4056
1726	5499	4053
1727	5503	4051
1728	5505	4047
1729	5510	4045
1730	5515	4043
1731	5519	4040
1732	5523	4038
1733	5527	4035
1734	5530	4032
1735	5534	4029
1736	5537	4026
1737	5540	4023
1738	5545	4021
1739	5549	4018
1740	5553	4015
1741	5557	4013
1742	5561	4010
1743	5565	4008
1744	5569	4005
1745	5573	4002
1746	5577	4000
1747	5581	3997
1748	5586	3995
1749	5589	3992
1750	5592	3989
1751	5595	3985
1752	5599	3982
1753	5602	3980
1754	5606	3976
1755	5609	3974
1756	5613	3971
1757	5618	3969
1758	5622	3966
1759	5626	3963
1760	5629	3960
1761	5633	3957
1762	5637	3955
1763	5641	3952
1764	5645	3950
1765	5648	3947
1766	5653	3944
1767	5657	3941
1768	5660	3938
1769	5662	3935
1770	5666	3932
1771	5670	3929
1772	5674	3926
1773	5678	3924
1774	5681	3921
1775	5684	3917
1776	5687	3914
1777	5690	3911
1778	5693	3907
1779	5696	3904
1780	5699	3901
1781	5703	3898
1782	5706	3894
1783	5709	3891
1784	5712	3888
1785	5715	3885
1786	5719	3882
1787	5724	3880
1788	5727	3877
1789	5730	3873
1790	5734	3870
1791	5737	3867
1792	5742	3865
1793	5746	3862
1794	5748	3859
1795	5753	3856
1796	5757	3854
1797	5762	3852
1798	5766	3849
1799	5772	3848
1800	5775	3845
1801	5777	3841
1802	5780	3837
1803	5783	3834
1804	5787	3831
1805	5790	3828
1806	5794	3825
1807	5797	3822
1808	5801	3819
1809	5804	3816
1810	5807	3812
1811	5809	3808
1812	5811	3805
1813	5814	3801
1814	5817	3798
1815	5820	3795
1816	5823	3791
1817	5826	3788
1818	5829	3784
1819	5833	3782
1820	5835	3778
1821	5838	3774
1822	5840	3770
1823	5842	3767
1824	5845	3763
1825	5848	3760
1826	5851	3756
1827	5853	3752
1828	5856	3749
1829	5857	3745
1830	5859	3740
1831	5861	3737
1832	5864	3733
1833	5867	3730
1834	5869	3726
1835	5872	3723
1836	5874	3719
1837	5877	3715
1838	5881	3712
1839	5883	3709
1840	5885	3705
1841	5888	3701
1842	5890	3698
1843	5893	3694
1844	5896	3691
1845	5898	3687
1846	5901	3683
1847	5903	3680
1848	5905	3676
1849	5908	3672
1850	5912	3670
1851	5915	3666
1852	5917	3662
1853	5919	3659
1854	5922	3655
1855	5925	3652
1856	5929	3649
1857	5932	3646
1858	5934	3642
1859	5937	3639
1860	5940	3635
1861	5943	3632
1862	5945	3628
1863	5948	3625
1864	5950	3621
1865	5953	3618
1866	5955	3614
1867	5958	3610
1868	5960	3607
1869	5963	3603
1870	5965	3599
1871	5967	3595
1872	5970	3592
1873	5973	3588
1874	5975	3585
1875	5978	3581
1876	5980	3578
1877	5983	3574
1878	5985	3571
1879	5987	3566
1880	5989	3563
1881	5992	3559
1882	5995	3556
1883	5997	3552
1884	6000	3549
1885	6002	3545
1886	6005	3542
1887	6008	3538
1888	6010	3535
1889	6013	3531
1890	6015	3528
1891	6018	3524
1892	6020	3520
1893	6023	3517
1894	6025	3513
1895	6028	3510
1896	6031	3506
1897	6036	3505
1898	6042	3503
1899	6051	3503
1900	6056	3501
1901	6059	3498
1902	6066	3496
1903	6073	3496
1904	6083	3496
1905	6089	3495
1906	6107	3500
1907	6113	3498
1908	6120	3498
1909	6127	3497
1910	6133	3495
1911	6144	3496
1912	6149	3494
1913	6163	3497
1914	6168	3495
1915	6173	3492
1916	6176	3489
1917	6181	3487
1918	6188	3486
1919	6193	3483
1920	6197	3481
1921	6201	3478
1922	6204	3475
1923	6208	3471
1924	6211	3468
1925	6214	3465
1926	6220	3463
1927	6226	3462
1928	6239	3464
1929	6244	3461
1930	6249	3459
1931	6260	3460
1932	6264	3457
1933	6268	3454
1934	6274	3453
1935	6276	3449
1936	6279	3445
1937	6284	3444
1938	6290	3442
1939	6294	3439
1940	6299	3437
1941	6303	3434
1942	6307	3431
1943	6310	3428
1944	6313	3424
1945	6317	3421
1946	6321	3419
1947	6325	3416
1948	6330	3413
1949	6333	3410
1950	6336	3407
1951	6339	3403
1952	6342	3400
1953	6345	3396
1954	6348	3393
1955	6352	3390
1956	6355	3387
1957	6360	3384
1958	6362	3381
1959	6366	3377
1960	6369	3374
1961	6372	3371
1962	6380	3370
1963	6386	3368
1964	6392	3366
1965	6396	3364
1966	6402	3362
1967	6405	3359
1968	6409	3356
1969	6412	3352
1970	6415	3349
1971	6418	3346
1972	6422	3342
1973	6425	3339
1974	6427	3335
1975	6430	3332
1976	6433	3329
1977	6437	3325
1978	6440	3322
1979	6443	3319
1980	6446	3316
1981	6449	3312
1982	6452	3309
1983	6454	3305
1984	6457	3301
1985	6461	3298
1986	6463	3295
1987	6467	3292
1988	6470	3288
1989	6473	3285
1990	6476	3282
1991	6479	3278
1992	6482	3275
1993	6486	3272
1994	6489	3268
1995	6492	3265
1996	6494	3262
1997	6498	3258
1998	6501	3255
1999	6505	3252
2000	6509	3249
2001	6512	3246
2002	6516	3243
2003	6519	3240
2004	6522	3236
2005	6525	3233
2006	6528	3229
2007	6533	3227
2008	6536	3224
2009	6540	3221
2010	6543	3218
2011	6547	3215
2012	6549	3211
2013	6555	3209
2014	6560	3207
2015	6566	3204
2016	6571	3202
2017	6576	3200
2018	6579	3197
2019	6585	3194
2020	6589	3192
2021	6599	3192
2022	6606	3190
2023	6612	3188
2024	6618	3186
2025	6628	3186
2026	6634	3184
2027	6639	3182
2028	6644	3179
2029	6650	3178
2030	6656	3175
2031	6669	3177
2032	6673	3174
2033	6677	3171
2034	6684	3169
2035	6690	3167
2036	6696	3165
2037	6700	3162
2038	6704	3159
2039	6708	3157
2040	6712	3153
2041	6716	3151
2042	6721	3148
2043	6725	3145
2044	6730	3143
2045	6734	3140
2046	6739	3137
2047	6745	3135
2048	6749	3132
2049	6753	3129
2050	6758	3126
2051	6762	3124
2052	6766	3121
2053	6770	3118
2054	6774	3115
2055	6779	3112
2056	6783	3109
2057	6788	3107
2058	6792	3104
2059	6796	3101
2060	6800	3098
2061	6804	3095
2062	6808	3092
2063	6811	3088
2064	6815	3085
2065	6818	3082
2066	6822	3079
2067	6826	3076
2068	6830	3073
2069	6833	3070
2070	6838	3067
2071	6842	3064
2072	6850	3063
2073	6857	3061
2074	6861	3058
2075	6865	3055
2076	6869	3052
2077	6873	3049
2078	6877	3046
2079	6880	3043
2080	6884	3040
2081	6888	3037
2082	6892	3034
2083	6896	3031
2084	6902	3029
2085	6907	3026
2086	6912	3024
2087	6915	3020
2088	6919	3017
2089	6927	3016
2090	6939	3016
2091	6943	3013
2092	6949	3011
2093	6955	3009
2094	6959	3006
2095	6962	3002
2096	6967	3000
2097	6971	2997
2098	6975	2994
2099	6979	2991
2100	6984	2988
2101	6988	2985
2102	6992	2982
2103	6996	2979
2104	7000	2976
2105	7004	2973
2106	7007	2970
2107	7011	2967
2108	7015	2963
2109	7018	2960
2110	7021	2956
2111	7025	2953
2112	7028	2950
2113	7032	2947
2114	7033	2943
2115	7038	2940
2116	7041	2936
2117	7045	2933
2118	7048	2930
2119	7053	2927
2120	7056	2924
2121	7058	2920
2122	7063	2917
2123	7071	2916
2124	7080	2915
2125	7083	2912
2126	7087	2908
2127	7094	2907
2128	7099	2904
2129	7106	2902
2130	7114	2901
2131	7125	2900
2132	7134	2900
2133	7147	2900
2134	7156	2899
2135	7165	2898
2136	7174	2897
2137	7183	2896
2138	7196	2896
2139	7206	2896
2140	7220	2897
2141	7233	2897
2142	7238	2894
2143	7242	2891
2144	7247	2888
2145	7255	2887
2146	7259	2884
2147	7263	2881
2148	7267	2877
2149	7272	2875
2150	7276	2872
2151	7281	2869
2152	7285	2866
2153	7289	2863
2154	7294	2860
2155	7298	2857
2156	7303	2854
2157	7307	2851
2158	7310	2847
2159	7314	2844
2160	7318	2841
2161	7322	2838
2162	7327	2835
2163	7331	2832
2164	7335	2829
2165	7340	2826
2166	7344	2823
2167	7348	2820
2168	7353	2817
2169	7357	2814
2170	7361	2811
2171	7366	2808
2172	7370	2804
2173	7374	2801
2174	7378	2798
2175	7383	2795
2176	7387	2792
2177	7391	2789
2178	7395	2786
2179	7400	2783
2180	7404	2780
2181	7408	2777
2182	7412	2774
2183	7417	2771
2184	7421	2768
2185	7426	2765
2186	7430	2762
2187	7434	2759
2188	7438	2755
2189	7439	2751
2190	7442	2747
2191	7444	2744
2192	7447	2740
2193	7450	2736
2194	7452	2733
2195	7454	2729
2196	7457	2725
2197	7459	2721
2198	7462	2718
2199	7464	2714
2200	7467	2710
2201	7470	2707
2202	7474	2703
2203	7477	2700
2204	7480	2697
2205	7483	2693
2206	7486	2690
2207	7490	2686
2208	7493	2683
2209	7496	2679
2210	7498	2676
2211	7501	2672
2212	7504	2668
2213	7507	2665
2214	7511	2661
2215	7513	2658
2216	7516	2654
2217	7519	2651
2218	7521	2647
2219	7525	2644
2220	7527	2640
2221	7530	2636
2222	7533	2633
2223	7536	2629
2224	7539	2626
2225	7542	2622
2226	7545	2618
2227	7547	2615
2228	7550	2611
2229	7554	2608
2230	7556	2604
2231	7559	2601
2232	7562	2597
2233	7564	2593
2234	7568	2590
2235	7570	2586
2236	7574	2583
2237	7576	2579
2238	7578	2575
2239	7582	2572
2240	7585	2568
2241	7587	2565
2242	7590	2561
2243	7592	2558
2244	7595	2554
2245	7598	2550
2246	7601	2547
2247	7604	2543
2248	7606	2540
2249	7609	2536
2250	7611	2532
2251	7613	2528
2252	7616	2525
2253	7618	2521
2254	7621	2517
2255	7623	2514
2256	7626	2510
2257	7628	2506
2258	7631	2503
2259	7634	2499
2260	7636	2496
2261	7639	2492
2262	7640	2488
2263	7643	2484
2264	7646	2481
2265	7648	2477
2266	7650	2473
2267	7653	2470
2268	7656	2466
2269	7659	2463
2270	7662	2459
2271	7664	2455
2272	7667	2452
2273	7670	2448
2274	7673	2445
2275	7676	2441
2276	7678	2438
2277	7681	2434
2278	7684	2430
2279	7687	2427
2280	7689	2423
2281	7691	2419
2282	7694	2416
2283	7696	2412
2284	7699	2409
2285	7702	2405
2286	7705	2402
2287	7707	2398
2288	7710	2395
2289	7713	2391
2290	7716	2387
2291	7718	2384
2292	7721	2380
2293	7724	2377
2294	7727	2373
2295	7730	2370
2296	7732	2366
2297	7735	2363
2298	7738	2359
2299	7740	2355
2300	7742	2352
2301	7745	2348
2302	7748	2344
2303	7750	2341
2304	7753	2337
2305	7756	2334
2306	7758	2330
2307	7761	2327
2308	7766	2324
2309	7768	2320
2310	7771	2316
2311	7774	2313
2312	7776	2309
2313	7779	2306
2314	7782	2302
2315	7784	2299
2316	7788	2295
2317	7790	2292
2318	7793	2288
2319	7796	2285
2320	7798	2281
2321	7801	2278
2322	7804	2274
2323	7807	2270
2324	7810	2267
2325	7813	2263
2326	7815	2260
2327	7817	2256
2328	7820	2253
2329	7823	2249
2330	7825	2246
2331	7827	2242
2332	7830	2238
2333	7832	2234
2334	7834	2231
2335	7837	2227
2336	7840	2224
2337	7842	2220
2338	7845	2216
2339	7847	2213
2340	7849	2209
2341	7852	2206
2342	7855	2202
2343	7857	2199
2344	7860	2195
2345	7862	2191
2346	7865	2188
2347	7868	2184
2348	7871	2181
2349	7874	2178
2350	7877	2174
2351	7880	2171
2352	7883	2167
2353	7887	2164
2354	7890	2161
2355	7893	2157
2356	7896	2154
2357	7899	2150
2358	7902	2147
2359	7905	2143
2360	7909	2140
2361	7912	2137
2362	7914	2133
2363	7917	2130
2364	7920	2126
2365	7923	2123
2366	7926	2119
2367	7929	2116
2368	7933	2113
2369	7936	2109
2370	7939	2106
2371	7942	2102
2372	7945	2099
2373	7948	2096
2374	7953	2093
2375	7956	2089
2376	7960	2086
2377	7963	2083
2378	7967	2079
2379	7970	2076
2380	7974	2073
2381	7977	2069
2382	7982	2066
2383	7984	2063
2384	7989	2060
2385	7992	2056
2386	7996	2053
2387	7999	2050
2388	8003	2047
2389	8006	2043
2390	8010	2040
2391	8013	2036
2392	8017	2033
2393	8022	2030
2394	8025	2027
2395	8029	2024
2396	8031	2020
2397	8036	2017
2398	8039	2014
2399	8042	2010
2400	8045	2007
2401	8048	2003
2402	8055	2001
2403	8062	1998
2404	8066	1995
2405	8070	1992
2406	8072	1988
2407	8075	1985
2408	8079	1982
2409	8083	1979
2410	8087	1975
2411	8091	1972
2412	8094	1969
2413	8097	1965
2414	8100	1962
2415	8103	1958
2416	8106	1955
2417	8109	1951
2418	8112	1948
2419	8117	1945
2420	8120	1942
2421	8124	1938
2422	8127	1935
2423	8131	1932
2424	8135	1929
2425	8138	1925
2426	8142	1922
2427	8146	1919
2428	8150	1915
2429	8153	1912
2430	8157	1909
2431	8160	1905
2432	8164	1902
2433	8168	1899
2434	8171	1896
2435	8175	1892
2436	8178	1889
2437	8182	1886
2438	8185	1882
2439	8188	1879
2440	8191	1875
2441	8194	1872
2442	8198	1869
2443	8201	1865
2444	8203	1862
2445	8206	1858
2446	8209	1855
2447	8211	1851
2448	8213	1848
2449	8216	1844
2450	8218	1840
2451	8221	1837
2452	8223	1833
2453	8226	1830
2454	8229	1826
2455	8231	1823
2456	8234	1819
2457	8236	1816
2458	8239	1812
2459	8241	1809
2460	8244	1805
2461	8246	1802
2462	8249	1798
2463	8251	1795
2464	8254	1791
2465	8256	1787
2466	8259	1784
2467	8262	1781
2468	8265	1777
2469	8267	1774
2470	8270	1770
2471	8273	1767
2472	8276	1763
2473	8279	1760
2474	8282	1756
2475	8284	1753
2476	8287	1749
2477	8290	1746
2478	8293	1742
2479	8295	1739
2480	8297	1735
2481	8301	1732
2482	8303	1728
2483	8306	1725
2484	8309	1722
2485	8311	1718
2486	8314	1715
2487	8317	1711
2488	8319	1708
2489	8323	1704
2490	8325	1701
2491	8328	1697
2492	8331	1694
2493	8334	1690
2494	8337	1687
2495	8339	1684
2496	8342	1680
2497	8345	1677
2498	8347	1673
2499	8350	1670
2500	8353	1666
2501	8356	1663
2502	8358	1659
2503	8361	1656
2504	8363	1652
2505	8366	1649
2506	8367	1645
2507	8371	1642
2508	8374	1638
2509	8377	1635
2510	8380	1632
2511	8382	1628
2512	8385	1625
2513	8388	1621
2514	8390	1618
2515	8393	1614
2516	8396	1611
2517	8398	1607
2518	8401	1604
2519	8403	1600
2520	8405	1597
2521	8408	1593
2522	8411	1590
2523	8413	1586
2524	8416	1583
2525	8419	1579
2526	8422	1576
2527	8424	1572
2528	8426	1569
2529	8429	1565
2530	8431	1562
2531	8434	1559
2532	8437	1555
2533	8440	1552
2534	8442	1548
2535	8445	1545
2536	8448	1541
2537	8451	1538
2538	8454	1535
2539	8457	1531
2540	8460	1528
2541	8462	1524
2542	8466	1521
2543	8469	1518
2544	8472	1514
2545	8475	1511
2546	8478	1507
2547	8481	1504
2548	8484	1501
2549	8486	1497
2550	8489	1494
2551	8491	1490
2552	8494	1487
2553	8496	1483
2554	8499	1480
2555	8501	1476
2556	8504	1473
2557	8507	1470
2558	8509	1466
2559	8512	1463
2560	8515	1459
2561	8517	1456
2562	8520	1452
2563	8522	1449
2564	8525	1445
2565	8528	1442
2566	8529	1438
2567	8532	1435
2568	8535	1431
2569	8537	1428
2570	8539	1424
2571	8542	1421
2572	8545	1418
2573	8547	1414
2574	8549	1411
2575	8551	1407
2576	8554	1404
2577	8556	1400
2578	8559	1397
2579	8562	1393
2580	8564	1390
2581	8567	1386
2582	8569	1383
2583	8571	1379
2584	8574	1376
2585	8577	1373
2586	8578	1369
2587	8580	1366
2588	8583	1362
2589	8586	1359
2590	8588	1355
2591	8591	1352
2592	8593	1348
2593	8595	1345
2594	8598	1341
2595	8600	1338
2596	8603	1335
2597	8605	1331
2598	8608	1328
2599	8611	1324
2600	8613	1321
2601	8616	1317
2602	8618	1314
2603	8621	1311
2604	8623	1307
2605	8626	1304
2606	8628	1300
2607	8631	1297
2608	8633	1293
2609	8635	1290
2610	8638	1287
2611	8641	1283
2612	8643	1280
2613	8645	1276
2614	8648	1273
2615	8650	1269
2616	8653	1266
2617	8656	1263
2618	8658	1259
2619	8660	1256
2620	8663	1252
2621	8665	1249
2622	8668	1245
2623	8670	1242
2624	8673	1239
2625	8675	1235
2626	8678	1232
2627	8680	1228
2628	8683	1225
2629	8685	1221
2630	8688	1218
2631	8691	1215
2632	8693	1211
2633	8695	1208
2634	8698	1204
2635	8700	1201
2636	8703	1198
2637	8706	1194
2638	8708	1191
2639	8711	1187
2640	8713	1184
2641	8716	1181
2642	8718	1177
2643	8720	1174
2644	8723	1170
2645	8726	1167
2646	8727	1163
2647	8729	1160
2648	8732	1157
2649	8734	1153
2650	8737	1150
2651	8739	1146
2652	8742	1143
2653	8744	1140
2654	8747	1136
2655	8750	1133
2656	8753	1129
2657	8755	1126
2658	8758	1123
2659	8760	1119
2660	8763	1116
2661	8765	1112
2662	8768	1109
2663	8770	1106
2664	8773	1102
2665	8776	1099
2666	8779	1096
2667	8781	1092
2668	8784	1089
2669	8786	1085
2670	8789	1082
2671	8791	1079
2672	8794	1075
2673	8796	1072
2674	8799	1069
2675	8801	1065
2676	8803	1062
2677	8804	1058
2678	8806	1055
2679	8809	1051
2680	8812	1048
2681	8814	1045
2682	8816	1041
2683	8819	1038
2684	8821	1034
2685	8824	1031
2686	8826	1028
2687	8829	1024
2688	8832	1021
2689	8834	1018
2690	8837	1014
2691	8839	1011
2692	8842	1008
2693	8844	1004
2694	8848	1001
2695	8850	997
2696	8852	994
2697	8855	991
2698	8858	987
2699	8860	984
2700	8863	981
2701	8865	977
2702	8868	974
2703	8870	971
2704	8873	967
2705	8875	964
2706	8878	960
2707	8880	957
2708	8883	954
2709	8885	950
2710	8888	947
2711	8890	944
2712	8893	940
2713	8895	937
2714	8898	934
2715	8900	930
2716	8903	927
2717	8905	924
2718	8908	920
2719	8911	917
2720	8913	913
2721	8915	910
2722	8918	907
2723	8920	903
2724	8923	900
2725	8925	897
2726	8928	893
2727	8930	890
2728	8933	887
2729	8935	883
2730	8938	880
2731	8940	877
2732	8942	873
2733	8945	870
2734	8947	866
2735	8950	863
2736	8952	860
2737	8954	856
2738	8956	853
2739	8959	850
2740	8961	846
2741	8964	843
2742	8966	840
2743	8969	836
2744	8972	833
2745	8975	830
2746	8978	826
2747	8981	823
2748	8984	820
2749	8986	816
2750	8989	813
2751	8992	810
2752	8995	807
2753	8998	803
2754	9000	800
2755	9003	797
2756	9006	793
2757	9009	790
2758	9012	787
2759	9015	783
2760	9018	780
2761	9021	777
2762	9023	774
2763	9026	770
2764	9029	767
2765	9031	764
2766	9034	760
2767	9037	757
2768	9039	754
2769	9042	750
2770	9045	747
2771	9047	744
2772	9049	740
2773	9052	737
2774	9055	734
2775	9057	730
2776	9060	727
2777	9063	724
2778	9066	720
2779	9068	717
2780	9071	714
2781	9074	711
2782	9077	707
2783	9080	704
2784	9082	701
2785	9085	697
2786	9088	694
2787	9091	691
2788	9093	687
2789	9096	684
2790	9098	681
2791	9101	678
2792	9104	674
2793	9106	671
2794	9108	668
2795	9111	664
2796	9113	661
2797	9116	658
2798	9119	654
2799	9122	651
2800	9125	648
2801	9130	645
2802	9134	641
2803	9137	638
2804	9141	635
2805	9144	632
2806	9148	629
2807	9151	625
2808	9155	622
2809	9158	619
2810	9161	615
2811	9165	612
2812	9169	609
2813	9172	606
2814	9175	603
2815	9179	599
2816	9182	596
2817	9186	593
2818	9189	590
2819	9192	586
2820	9195	583
2821	9198	580
2822	9201	576
2823	9204	573
2824	9207	570
2825	9211	567
2826	9214	563
2827	9217	560
2828	9220	557
2829	9223	554
2830	9226	550
2831	9229	547
2832	9232	544
2833	9235	540
2834	9239	537
2835	9242	534
2836	9245	531
2837	9248	527
2838	9251	524
2839	9254	521
2840	9258	518
2841	9261	514
2842	9265	511
2843	9268	508
2844	9271	505
2845	9274	501
2846	9277	498
2847	9281	495
2848	9284	492
2849	9286	488
2850	9290	485
2851	9293	482
2852	9296	479
2853	9299	475
2854	9303	472
2855	9306	469
2856	9309	465
2857	9312	462
2858	9315	459
2859	9319	456
2860	9322	452
2861	9326	449
2862	9329	446
2863	9332	443
2864	9335	439
2865	9339	436
2866	9343	433
2867	9348	430
2868	9352	427
2869	9357	423
2870	9360	420
2871	9363	417
2872	9366	414
2873	9369	410
2874	9373	407
2875	9376	404
2876	9380	401
2877	9383	397
2878	9386	394
2879	9390	391
2880	9392	387
2881	9396	384
2882	9399	381
2883	9401	378
2884	9406	374
2885	9409	371
2886	9412	368
2887	9414	365
2888	9418	361
2889	9421	358
2890	9425	355
2891	9427	352
2892	9430	348
2893	9432	345
2894	9435	342
2895	9438	338
2896	9440	335
2897	9443	332
2898	9445	329
2899	9448	325
2900	9450	322
2901	9453	319
2902	9456	315
2903	9459	312
2904	9462	309
2905	9464	306
2906	9468	302
2907	9470	299
2908	9473	296
2909	9476	293
2910	9478	289
2911	9481	286
2912	9485	283
2913	9488	280
2914	9490	276
2915	9493	273
2916	9496	270
2917	9498	266
2918	9501	263
2919	9504	260
2920	9506	257
2921	9508	253
2922	9511	250
2923	9514	247
2924	9517	244
2925	9520	240
2926	9522	237
2927	9526	234
2928	9529	230
2929	9532	227
2930	9534	224
2931	9536	221
2932	9539	217
2933	9542	214
2934	9544	211
2935	9547	208
2936	9550	204
2937	9552	201
2938	9555	198
2939	9558	195
2940	9560	191
2941	9563	188
2942	9565	185
2943	9568	182
2944	9570	178
2945	9573	175
2946	9575	172
2947	9578	168
2948	9580	165
2949	9583	162
2950	9586	159
2951	9588	155
2952	9590	152
2953	9593	149
2954	9595	146
2955	9598	142
2956	9600	139
2957	9603	136
2958	9605	133
2959	9608	129
2960	9610	126
2961	9613	123
2962	9615	120
2963	9618	116
2964	9620	113
2965	9623	110
2966	9625	107
2967	9627	103
2968	9630	100
2969	9633	97
2970	9636	94
2971	9638	90
2972	9641	87
2973	9643	84
2974	9647	81
2975	9650	77
2976	9652	74
2977	9654	71
2978	9657	68
2979	9660	64
2980	9663	61
2981	9665	58
2982	9668	55
2983	9670	51
2984	9672	48
2985	9676	45
2986	9678	42
2987	9681	38
2988	9683	35
2989	9685	32
2990	9688	29
2991	9691	25
2992	9693	22
2993	9696	19
2994	9698	16
2995	9701	12
2996	9704	9
2997	9706	6
2998	9709	3
2999	9711	0
